Chartmetric ID,Artista,País,Pronombres,Solista/Grupo,Etiquetas Asociadas,Géneros,Etapa de la carrera,Momentum Reciente,Seguidores en Spotify,Oyentes mensuales en Spotify,Tasa de conversión en Spotify,Alcance Spotify / Relación Seguidores,Popularidad en Spotify,Alcance de playlists en Spotify,Conteo de las playlists en Spotify
169975,El Noi del Sucre,España,They/Them,Grupo,BeatClap,"Punk, Alternative, Alternative Rock",Developing,Growth,28854,30850,0.9353,,29,189774,2349
994155,Dinamita,España,,,Unknown Association,"Punk, Latin Rock, Latin Hip-Hop/Rap, Latin",Developing,Steady,7039,43278,0.162646,,33,260592,3353
168697,Asgarth,España,,,Autoproducido,"Rock, Hard Rock, Metal",Developing,Steady,2462,2325,1.058925,,14,8039,391
435492,Xavi Sarrià,España,,,Propaganda Pel Fet!,"Rock, Pop, Alternative",Developing,Steady,15256,57939,0.263311,,33,414527,5220
4122161,Industrias94,España,They/Them,Grupo,Unknown Association,"Dance, Hip-Hop/Rap, Electronic",Developing,Growth,965,30714,0.031419,,22,124842,2262
550943,Elegvngster,España,,,"L Gvng, ELE GVNG","Latin Hip-Hop/Rap, Latin",Developing,Growth,11890,10305,1.153809,,35,404663,2841
505183,Stafas,España,She/Her,Artistas solistas,Martín Music,"Pop, Rock, Metal",Developing,Growth,5215,54130,0.096342,,30,88988,1020
140700,Me Fritos and the Gimme Cheetos,España,They/Them,Grupo,BeatClap,"Punk, Rock, Alternative",Developing,Steady,12044,50855,0.23683,,33,233759,1320
405864,Fabbiko,España,He/Him,Artistas solistas,Unknown Association,"Dance, House, Electronic",Developing,Growth,251,37,6.783784,,0,30498,180
10460487,Moni Motes,España,She/Her,Artistas solistas,Aster,Pop,Developing,Growth,6542,59354,0.11022,,30,83938,1809
3786152,_juno,España,,,G.O.Z.Z. Records,Pop,Developing,Growth,13213,74318,0.17779,,32,393148,2334
6547569,Ávila,España,,Artistas solistas,"RatBand, Indiefy",Hip-Hop/Rap,Developing,Growth,87,166,0.524096,,1,4067,21
1793444,ThePoing,España,,,"MKS LA CASA, MKS LA CASA distributed by Altafonte","Latin Hip-Hop/Rap, Latin",Developing,Growth,4152,102173,0.040637,,34,526013,12380
282450,La Caja De Pandora,España,They/Them,Grupo,Vegan Canibal,"Latin Pop, Latin Rock, Latin",Developing,Steady,70172,57607,1.218116,,32,188686,1574
515431,Bla,España,,,Unknown Association,"Pop, Alternative, Rock",Developing,Steady,762,191,3.989529,,3,25432,253
5260974,Riggs,España,He/Him,Artistas solistas,"uVeKa Music, CHAPTER EIGHT","Hip-Hop/Rap, Pop, Dance",Developing,Growth,5265,113987,0.046189,,30,594692,514
1333911,Operación Triunfo 2018,España,,,Unknown Association,"Latin Pop, Latin",Developing,Steady,33750,18567,1.817741,,21,239397,1280
198163,Ferran Gonzalez,España,,,Unknown Association,"Soundtracks, Dance, House",Developing,Growth,573,51498,0.011127,,27,455452,1075
638956,Hertzainak,España,,,Unknown Association,"Rock, Soundtracks, Singer/Songwriter",Developing,Growth,27764,45561,0.609381,,31,141773,5879
3628931,Ethico,España,,,Ethicomadrid,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,3162,52259,0.060506,,26,75259,2474
348421,Achilifunk Sound System,España,They/Them,Grupo,Achilisound,"R&B/Soul, Electronic, Latin Rock, Latin",Developing,Growth,907,6430,0.141058,,11,263051,509
100578,Rafa El Tachuela,España,He/Him,Artistas solistas,Unknown Association,Flamenco,Developing,Steady,2011,121592,0.016539,,35,349223,1963
949660,La Flaka,España,,,"La Flaka, PeerMusic Española","Latin Pop, Latin",Developing,Steady,9571,42249,0.226538,,27,211435,2922
827916,Errecé,España,,,Errecé,Hip-Hop/Rap,Developing,Steady,18348,55428,0.331024,,30,103913,1511
250539,Cani González,España,They/Them,Grupo,Unknown Association,"Children's Music, Soundtracks",Developing,Steady,,,,,,737949,1474
111401,Nicolas de Angelis,España,He/Him,Artistas solistas,Unknown Association,"Pop, New Age, Rock",Developing,Growth,11016,135873,0.081076,,39,262501,1412
163302,Amparo Sánchez,España,They/Them,Grupo,"Mamita Records, One Touch Digital/Flesh & Soul Entertainment","Flamenco, Singer/Songwriter, Latin Pop, Latin",Developing,Growth,12787,22310,0.573151,,24,489513,4637
1634659,Jacob Mey,España,They/Them,Grupo,Zartist Music,"Pop, Hip-Hop/Rap, Indie Pop",Developing,Growth,1563,129409,0.012078,,32,475775,986
572505,Mi Hermano y Yo,España,,,UMG (Universal Music Spain),"Flamenco, Pop, Alternative",Developing,Steady,7777,124838,0.062297,,32,717729,4272
791814,Jo Jet i Maria Ribot,España,,,Microscopi,"Pop, Alternative, Rock",Developing,Steady,4559,12769,0.357037,,21,269811,2348
18171,Los Sabandeños,España,They/Them,Grupo,SME,"Latin Pop, Singer/Songwriter, Latin Folk, Latin",Developing,Growth,31396,67930,0.462182,,36,376978,2623
53235,Ana Alcaide,España,She/Her,Artistas solistas,Ana Alcaide Music,New Age,Developing,Steady,15250,84258,0.180992,,32,510934,2896
1426520,Martina D'Antiochia,España,,,Unknown Association,Pop,Developing,Growth,63343,6729,9.413434,,12,13363,481
54589,La Gossa Sorda,España,,,Unknown Association,"Reggae, Rock, Alternative",Developing,Growth,71831,73313,0.979785,,37,400313,9061
434350,Los Mustang,España,,,Liberation Hall,"Latin Pop, Latin Rock, Latin",Developing,Growth,38085,44956,0.847162,,28,442006,2187
85786,El Biles,España,,,Devinette Producciones,"Flamenco, Latin",Developing,Growth,3937,76487,0.051473,,26,236188,1402
427280,José Manuel Soto,España,He/Him,Artistas solistas,Unknown Association,"Latin Pop, Flamenco, Latin Folk, Latin",Developing,Growth,23567,72185,0.326481,,36,624066,5746
479275,Rebeca,España,She/Her,Artistas solistas,UMG,"Latin Pop, Latin",Developing,Steady,8646,69142,0.125047,,28,704303,2999
433212,J Dose,España,,,J Dose,Hip-Hop/Rap,Developing,Steady,28919,87613,0.330077,,37,455064,11106
1092600,dani,España,She/Her,Artistas solistas,El Volcán Música,"Latin Pop, Latin Hip-Hop/Rap, Alternative, Latin",Developing,Steady,,,,,,619866,9790
267139,Chasis,España,,,Portal Makina,"Electronic, Dance",Developing,Steady,9854,19078,0.516511,,20,227398,2054
452339,DJ Kaef,España,,,Unknown Association,Hip-Hop/Rap,,,523,38691,0.013517,,31,218330,4224
3433684,CHACHE,España,He/Him,Artistas solistas,CHACHE,"Flamenco, Latin Dance, Latin Hip-Hop/Rap, Latin",Developing,Growth,792,60114,0.013175,,26,107164,1112
3836637,GAZZI,España,,,"tenguerengue, TENGUERENGUE","Electronic, House, Dance",Developing,Growth,6058,44897,0.134931,,27,1510454,3827
97238,Chiquetere Band,España,,,Unknown Association,"Electronic, Dance",,,1460,10816,0.134985,,15,2442212,8750
212929,Juan Perro,España,He/Him,Artistas solistas,Unknown Association,"Latin Rock, Jazz, Singer/Songwriter, Latin",Developing,Growth,27345,35783,0.76419,,28,551084,2401
310282,Senderos,España,,,Lanzadera Music,"Singer/Songwriter, Latin Folk, Latin Rock, Latin",Developing,Growth,5865,33923,0.172892,,29,60532,1067
1449230,Rebe,España,,,Rebe,"Pop, Alternative, House",Developing,Steady,31271,73595,0.424907,,32,495608,9513
143034,La Musicalité,España,They/Them,Grupo,Unknown Association,"Latin Pop, Latin Rock, Latin",Developing,Growth,30201,37375,0.808054,,25,301333,2336
240077,Rosa Zaragoza,España,,,Unknown Association,"New Age, Latin",Developing,Growth,12706,36666,0.346534,,25,375780,4599
32802,Alfonso X El Sabio,España,He/Him,Artistas solistas,"Fonoruz, Bayard Musique","Classical, Jazz, Devotional & Spiritual",Developing,Steady,5776,34203,0.168874,,25,604034,3044
3902796,Kas Rules,España,He/Him,Artistas solistas,Kas Rules,Hip-Hop/Rap,Developing,Growth,866,61012,0.014194,,33,205054,8200
668144,Wassim Younes,España,He/Him,,"Wassim Younes, Camel Riders","Electronic, House, Dance",Developing,Steady,5571,47407,0.117514,,26,662062,4769
804399,Dirty Suc,España,He/Him,Artistas solistas,Dirty Suc,"Latin Hip-Hop/Rap, Latin",Developing,Steady,8554,102019,0.083847,,37,448144,7110
885474,Chaman,España,,,La Tapadera,Hip-Hop/Rap,Developing,Growth,9886,48711,0.202952,,28,217452,7191
403280,El Consorcio,España,They/Them,Grupo,Unknown Association,"Latin Pop, Vocal, Latin",Developing,Steady,117907,40741,2.894062,,29,481546,3480
310044,Heavy Roots,España,They/Them,Grupo,Unknown Association,"Hip-Hop/Rap, Reggae, Metal",Developing,Decline,10160,124146,0.081839,,32,795847,7952
1099372,CRONO$,España,,,Crono$,"Latin Hip-Hop/Rap, Latin",Developing,Growth,5104,8060,0.633251,,17,139888,2586
233190,SacrificioyPasta,España,,,Unknown Association,"Latin Hip-Hop/Rap, Latin",Developing,Growth,12028,39508,0.304445,,28,300976,7476
4708648,Karmakind,España,,,KINDERKRAM Records,"Electronic, Dance, House",Developing,Steady,3090,40326,0.076626,,24,1393104,2531
39115,Serafin Zubiri,España,,,Unknown Association,"Latin Pop, Latin",Developing,Growth,1363,25014,0.054489,,18,317671,743
197747,Magan & Rodríguez,España,,,Unknown Association,"Electronic, House, Latin Dance, Latin",Developing,Growth,4140,61310,0.067526,,28,609579,4857
1621744,For You,España,They/Them,Grupo,Unknown Association,Pop,Developing,Steady,1185,100,11.85,,0,1838,27
381308,Jordi Doncos,España,,,Unknown Association,"Soundtracks, Pop",,,420,31980,0.013133,,21,353756,830
313423,Natalia y Maka,España,They/Them,Grupo,Unknown Association,"Latin Pop, Latin",Developing,Growth,16532,58266,0.283733,,29,68563,784
211268,Monarchy,España,They/Them,Grupo,Distrokid,"Dance, Pop, Electronic",Developing,Steady,27261,35004,0.778797,,24,1607592,6310
491516,Afrobeat,España,He/Him,Artistas solistas,Synergy Recordings,"Dance, Electronic, House",Developing,Growth,1796,5689,0.315697,,4,111066,358
143611,Las Bistecs,España,,,Unknown Association,"Hip-Hop/Rap, Electronic",Developing,Growth,41377,28351,1.459455,,23,248270,4888
575745,LOREN,España,,,Loren,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,,,,,,218777,700
417000,Ramón de la Rosa,España,He/Him,Artistas solistas,Andrius & Rospi Digital.,"House, Latin Dance, Latin Pop, Latin",Developing,Steady,1146,40957,0.027981,,27,378274,265
704060,Abril,España,,,Unknown Association,"Latin Pop, Latin Rock, Singer/Songwriter, Latin",Developing,Steady,960,4965,0.193353,,9,129362,214
285297,Leire Martinez,España,,,Unknown Association,"Latin Pop, Singer/Songwriter, Latin Rock, Latin",Developing,Steady,2006,1979,1.013643,,39,4230088,3003
1532968,JOTA,España,,,SHOY COMPANY,"Latin Hip-Hop/Rap, Latin",Developing,Explosive Growth,15078,54491,0.276706,,30,224601,2561
1470611,HABIBI,España,He/Him,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, Latin",Developing,Growth,3733,11484,0.325061,,15,701782,789
10505345,Cochinita Pibil,España,,,Prisma Music,"Latin Dance, House, Latin",Developing,Steady,109,8453,0.012895,,14,248722,44
492157,Ellegas,España,He/Him,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, R&B/Soul, Latin",Developing,Steady,14619,60705,0.24082,,30,1438855,6851
236353,Modulos,España,,,Unknown Association,"Latin Pop, Latin Rock, Latin",Developing,Growth,20906,27768,0.752881,,23,308146,1573
485219,Cicatriz,España,,,Unknown Association,"Punk, Latin Rock, Alternative, Latin",Developing,Growth,48070,44046,1.091359,,30,252626,4544
24679,Javier Krahe,España,He/Him,Artistas solistas,Unknown Association,"Latin Pop, Vocal, Latin Rock, Latin",Developing,Explosive Growth,63590,109406,0.58123,,34,208779,1885
42289,Raúl El Balilla,España,,,OceanMusic,"Latin Pop, Flamenco, Latin",Developing,Steady,12902,43480,0.296734,,26,177553,1634
4228768,Masi,España,,Artistas solistas,Unknown Association,Pop,,,15224,27394,0.555742,,26,94541,1509
19127,Karakter,España,He/Him,Artistas solistas,Karakter,"Pop, Dance, Hip-Hop/Rap",Developing,Steady,1750,26701,0.065541,,21,335731,3451
175597,Los Iberos,España,,,Unknown Association,"Latin Rock, Latin Pop, Latin",Developing,Steady,7293,2704,2.697115,,8,93333,714
175863,Monica Molina,España,She/Her,Artistas solistas,Müzikaryum,"Latin Pop, Latin",Developing,Growth,16976,65128,0.260656,,33,343410,5025
277743,Robert Schumann Philharmonie Chemnitz & Oleg Caetani,España,,,Unknown Association,"Classical, Opera, Instrumental",Developing,Steady,,,,,,1345898,566
5902,Aerolineas Federales,España,,,Unknown Association,"Latin Rock, Latin Pop, Alternative, Latin",Developing,Growth,22260,40383,0.551222,,26,404587,3885
3371733,MINUS CSQ,España,,,"Leful, MINUS CSQ",Hip-Hop/Rap,Developing,Steady,11477,37241,0.308182,,31,148237,7333
722386,G. Soldier,España,,,Unknown Association,"Hip-Hop/Rap, Gangsta Rap",Developing,Steady,10616,23761,0.446783,,23,62835,1730
828811,Drea Dury,España,She/Her,Artistas solistas,Wagram Music,"R&B/Soul, Latin Pop, Latin",Developing,Steady,5038,63488,0.079354,,29,338684,2842
93508,Manguara,España,,,Adriático Records,"Latin Pop, Flamenco, Latin, Alternative Rock",Developing,Steady,19794,50202,0.394287,,35,108843,1804
44817,Eduardo Peralta,España,,,Unknown Association,"Latin Classical, Latin Pop, Latin",Developing,Growth,15062,6551,2.299191,,15,192325,375
46386,Darlyn Vlys,España,He/Him,Artistas solistas,Polaris,"House, Dance, Electronic",Developing,Steady,8509,28077,0.303059,,22,1087024,11990
4001637,KHAAY,España,He/Him,Artistas solistas,KHAAY,Hip-Hop/Rap,Developing,Steady,3592,38336,0.093698,,27,63164,2235
3566501,Cobardes,España,They/Them,Grupo,El Dromedario Records,"Pop, Rock, Alternative",Developing,Steady,6891,40431,0.170439,,31,187459,1122
3457391,Fms Esp,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Growth,,,,,0,8162,16
11244,Uge,España,,Artistas solistas,BeatClap,"Pop, Rock, Hip-Hop/Rap",Developing,Growth,1577,8651,0.182291,,13,57726,512
75435,Los Kings,España,They/Them,Grupo,LA HABITACION DEL FLOW,"Latin Pop, Latin Rock, Latin Hip-Hop/Rap, Latin",Developing,Growth,786,3352,0.234487,,9,97331,367
1719594,DJOKOBEATZ,España,,,"DJOKOBEATZ, Stelars TV",Hip-Hop/Rap,Developing,Growth,951,83753,0.011355,,33,253753,7134
21001,José Guardiola,España,,,Divucsa,"Latin Pop, Jazz, Latin, Holiday",Developing,Growth,10832,40010,0.270732,,25,238310,1330
495742,Arma X,España,,,Arma X,"Hip-Hop/Rap, Punk, Alternative",Developing,Growth,1872,890,2.103371,,13,66902,941
1058027,C.Terrible,España,,,Socio Ejecutor,"Latin Hip-Hop/Rap, Latin",Developing,Growth,9884,65236,0.151511,,29,439211,4372
3539748,Otein,España,,,Otein,Hip-Hop/Rap,Developing,Growth,29253,80162,0.364924,,37,196714,7482
10255997,Madrizz,España,,,Madrizz,Hip-Hop/Rap,Developing,Explosive Growth,1411,75237,0.018754,,33,78672,1998
852153,Shainny,España,,,Aml Records,"Reggae, Latin Hip-Hop/Rap, Dancehall, Latin",Developing,Steady,6580,33608,0.195787,,23,534712,3847
292293,Muchachito,España,,,Unknown Association,"Latin Pop, Alternative, Latin",Developing,Growth,4437,143,31.027972,,4,237069,2004
524872,La Bizarrería,España,,,Unknown Association,"Pop, Rock",,,,,,,,11725,64
108242,Frank Diago,España,He/Him,Artistas solistas,"Krik Music Group, FRANK DIAGO","Latin Pop, Flamenco, Latin Folk, Latin",Developing,Steady,13112,20925,0.626619,,20,156151,1478
6103831,tarchi,España,,,Ampial Records,"Hip-Hop/Rap, Pop, Alternative",Developing,Growth,11698,57827,0.202293,,41,145301,5265
60704,Fran,España,,,Independent Records,"Dance, Hip-Hop/Rap, Pop",Developing,Steady,199,2635,0.075522,,10,706893,5458
164816,Esne Beltza,España,,,Balaunka,"Pop, Reggae",Developing,Growth,28385,80282,0.353566,,34,520616,7059
498848,Objetivo Birmania,España,,,Unknown Association,"Latin Pop, Latin",Developing,Growth,18543,35209,0.526655,,23,382730,1945
3899190,Kiabits,España,He/Him,Artistas solistas,"Chill Select, Lofi Jazz Records","Hip-Hop/Rap, Easy Listening, Alternative",Developing,Decline,11686,137565,0.084949,,37,3562238,3035
3816401,Castro28002,España,,,CASTRO28002,"Hip-Hop/Rap, Pop, Dance",Developing,Steady,12927,71747,0.180175,,32,375969,8436
204961,Los Ganglios,España,They/Them,Grupo,Unknown Association,"Electronic, Alternative, Punk, Latin",Developing,Growth,11034,8148,1.354197,,37,493199,9032
126640,Curricé,España,,,The Entourage Project,"Latin Hip-Hop/Rap, Latin Pop, Latin Rock, Latin",Developing,Growth,32230,28454,1.132705,,25,78026,1310
116808,Luka Caro,España,,,Unknown Association,"Dance, Electronic, House",Developing,Decline,1283,48854,0.026262,,24,834626,4228
476271,El Petit De Cal Eril,España,They/Them,Grupo,Unknown Association,"Pop, Rock, Singer/Songwriter",Developing,Growth,26291,26137,1.005892,,25,481640,5984
224261,Orquesta Armonia Show,España,,,Unknown Association,Latin,Developing,Growth,6508,24482,0.265828,,26,134493,1680
7801832,LMRD,España,,,"IMLR LABELS, MusicDiffusion","Hip-Hop/Rap, Pop, Alternative",Developing,Decline,9248,15,616.533333,,2,408717,9086
1452320,XEFF,España,,,Unknown Association,Hip-Hop/Rap,Developing,Growth,1454,90113,0.016135,,33,609705,13333
4360279,Nation Boss,España,He/Him,,"Mafia Dem Records, Nation Boss","Dancehall, Reggae, Pop",Developing,Steady,58031,76671,0.756883,,32,391955,3186
5693672,Zakyo,España,He/Him,Artistas solistas,David Marley,"Latin Dance, Afrobeat, Latin, Electronic",Developing,Growth,6573,62228,0.105628,,32,618802,1846
406861,Luar Na Lubre,España,They/Them,Grupo,WMG (Warner Music Spain),"Pop, Folk, Jazz",Developing,Steady,49048,46902,1.045755,,31,524072,3976
1112291,Alejo Marín,España,She/Her,Artistas solistas,"Jay More, MURENTERTAINMENT","Latin Pop, Latin",Developing,Steady,16926,30804,0.549474,,23,249470,2976
120791,Parade,España,He/Him,Artistas solistas,Jabalina Música,"Pop, Rock, Electronic",Developing,Steady,5150,2365,2.17759,,9,74280,927
1461529,Ana Mancebo,España,She/Her,Artistas solistas,"Ana Mancebo, AJV Entertainment LLC","R&B/Soul, Latin Dance, Latin Pop, Latin",Developing,Steady,3693,115967,0.031845,,30,1217043,2465
1143185,Ratón,España,,,Distrokid,"Pop, Rock, Hip-Hop/Rap",Developing,Decline,1161,13614,0.08528,,20,302672,6222
10361531,XBawel,España,,,XBawel,Hip-Hop/Rap,Developing,Growth,2274,66328,0.034284,,33,79334,1566
1790747,Inés Moraleda,España,,,Unknown Association,"Classical, Soundtracks, Children's Music",,,228,32263,0.007067,,22,237596,568
145333,Mishima,España,They/Them,,The Rest Is Silence,"Pop, Rock, Alternative",Developing,Growth,47603,42464,1.12102,,31,507564,4805
4269890,IDOIA,España,She/Her,Artistas solistas,IDOIA,"Pop, Hip-Hop/Rap, Rock",Developing,Growth,6313,29063,0.217218,,32,166192,2506
1549438,Päpä Manelo,España,,,Päpä Manelo,"Latin Hip-Hop/Rap, Latin",Developing,Steady,2786,31580,0.08822,,31,552580,4329
1142426,Blessed Boy,España,,,Blessed boy - Gotchscape,"Hip-Hop/Rap, Afrobeat, New Age",Developing,Steady,4424,3,1474.666667,,0,200097,5637
4109506,Retro 1312,España,,,Retro 1312,Hip-Hop/Rap,Developing,Growth,18878,51937,0.363479,,39,143842,5913
476274,Rubén Pozo,España,He/Him,Artistas solistas,SME (Sony Music Entertainment),"Latin Rock, Latin Pop, Latin Dance, Latin",Developing,Steady,26331,38485,0.684189,,27,362862,4066
1431339,Andrés Martín,España,He/Him,Artistas solistas,Andrés Martín Music,"Classical, Pop, New Age",Developing,Growth,1510,66953,0.022553,,29,825171,1002
4364458,VendettaBeats_,España,,,Unknown Association,Hip-Hop/Rap,Developing,Growth,440,41782,0.010531,,30,97665,2903
22273,Ken Zazpi,España,They/Them,Grupo,Unknown Association,"Rock, Pop, Alternative",Developing,Growth,43111,85454,0.504494,,37,267822,7307
